Player,Runs,Balls,4s,6s,SR,Dismissal,Wicket_Taker,MatchID,Team,Match,Date,Teams
Jitesh Sharma,6,9,1,0,66.67,Catch Out,Yadav,1043,Lucknow Super Giants,11,2024-03-30,Lucknow Super Giants v Punjab Kings
Liam Livingstone,28,17,2,2,164.71,Not out,Not applicable,1043,Lucknow Super Giants,11,2024-03-30,Lucknow Super Giants v Punjab Kings
Sam Curran,0,1,0,0,0.00,Catch Out,Mohsin Khan,1043,Lucknow Super Giants,11,2024-03-30,Lucknow Super Giants v Punjab Kings
Shashank Singh,9,7,1,0,128.57,Not out,Not applicable,1043,Lucknow Super Giants,11,2024-03-30,Lucknow Super Giants v Punjab Kings
Travis Head,19,14,3,0,135.71,Bowled,Noor Ahmad,1044,Gujarat Titans,12,2024-03-31,Sunrisers Hyderabad v Gujarat Titans
Mayank Agarwal,16,17,2,0,94.12,Catch Out,Azmatullah Omarzai,1044,Gujarat Titans,12,2024-03-31,Sunrisers Hyderabad v Gujarat Titans
Abhishek Sharma,29,20,2,2,145.00,Catch Out,man Gill,1044,Gujarat Titans,12,2024-03-31,Sunrisers Hyderabad v Gujarat Titans
Aiden Markram,17,19,0,0,89.47,Catch Out,Yadav,1044,Gujarat Titans,12,2024-03-31,Sunrisers Hyderabad v Gujarat Titans
Heinrich Klaasen,24,13,1,2,184.62,Bowled,Rashid Khan,1044,Gujarat Titans,12,2024-03-31,Sunrisers Hyderabad v Gujarat Titans
Shahbaz Ahmed,22,20,1,1,110.00,Catch Out,Sharma,1044,Gujarat Titans,12,2024-03-31,Sunrisers Hyderabad v Gujarat Titans
Abdul Samad,29,14,3,1,207.14,Run out,Not applicable,1044,Gujarat Titans,12,2024-03-31,Sunrisers Hyderabad v Gujarat Titans
Washington Sundar,0,1,0,0,0.00,Catch Out,Sharma,1044,Gujarat Titans,12,2024-03-31,Sunrisers Hyderabad v Gujarat Titans
Pat Cummins,2,2,0,0,100.00,Not out,Not applicable,1044,Gujarat Titans,12,2024-03-31,Sunrisers Hyderabad v Gujarat Titans
Wriddhiman Saha,25,13,1,2,192.31,Catch Out,Shah,1044,Sunrisers Hyderabad,12,2024-03-31,Sunrisers Hyderabad v Gujarat Titans
Shubman Gill,36,28,2,1,128.57,Catch Out,dul Samad,1044,Sunrisers Hyderabad,12,2024-03-31,Sunrisers Hyderabad v Gujarat Titans
Sai Sudharsan,45,36,4,1,125.00,Catch Out,hishek Sharma,1044,Sunrisers Hyderabad,12,2024-03-31,Sunrisers Hyderabad v Gujarat Titans
David Miller,44,27,4,2,162.96,Not out,Not applicable,1044,Sunrisers Hyderabad,12,2024-03-31,Sunrisers Hyderabad v Gujarat Titans
Vijay Shankar,14,11,2,0,127.27,Not out,Not applicable,1044,Sunrisers Hyderabad,12,2024-03-31,Sunrisers Hyderabad v Gujarat Titans
Prithvi Shaw,43,27,4,2,159.26,Catch Out,Jadeja,1045,Delhi Capitals,13,2024-03-31,Chennai Super Kings v Delhi Capitals
David Warner,52,35,5,3,148.57,Catch Out,Mustafizur Rahman,1045,Delhi Capitals,13,2024-03-31,Chennai Super Kings v Delhi Capitals
Rishabh Pant,51,32,4,3,159.38,Catch Out,Pathirana,1045,Delhi Capitals,13,2024-03-31,Chennai Super Kings v Delhi Capitals
Mitchell Marsh,18,12,2,1,150.00,Bowled,Pathirana,1045,Delhi Capitals,13,2024-03-31,Chennai Super Kings v Delhi Capitals
